Type,SSC_NAME,Subsegment,TEC_NAME,Pollutant,Load,Slope,R2,a,b,c,d,e,f,g,Vmin,Vmax,Function_ID,Speed,Function,Calc_func,100
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,HC,50,-6%,0.9953192761,0.0391835383,11.5337436091,0.8989177265,0.9143846031,0.0157948968,0,0,12,86,10,86,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),0.16190,86
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,PM,50,-6%,0.9933544844,4.5561920286,-12.2358765856,-1.7544712311,0,0,0,0,12,86,13,86,rxp((a+(b/x))+(c*ln(x))),0.03334,86
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,FC,50,-6%,0.9848223054,12.0053529252,-19.4622840853,-2.3067936799,0,0,0,0,12,86,13,86,rxp((a+(b/x))+(c*ln(x))),4.49869,86
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,CO,100,-6%,0.9867780775,7.9373709842,-19.7529969423,-2.2075960143,0,0,0,0,12,86,13,86,rxp((a+(b/x))+(c*ln(x))),0.11935,86
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,NOx,100,-6%,0.9785394971,-0.1602458186,4.7856196318,4.9429628019,1.8727461149,-0.0068872818,0,0,12,86,10,86,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),0.11239,86
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,HC,100,-6%,0.995664612,0.0237554334,11.8432665179,0.8791129915,0.9328027942,0.0145562943,0,0,12,86,10,86,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),0.15035,86
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,PM,100,-6%,0.992880957,4.794809425,-13.236051342,-1.821188036,0,0,0,0,12,86,13,86,rxp((a+(b/x))+(c*ln(x))),0.03108,86
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,FC,100,-6%,0.9839630981,12.3258280312,-20.8545864429,-2.4004445218,0,0,0,0,12,86,13,86,rxp((a+(b/x))+(c*ln(x))),4.01854,86
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,CO,0,-4%,0.981866236,-1.02212897647032E-005,0.0024076706,-0.1723745876,4.5580361858,0,0,0,12,86,14,86,(((a*(x^3))+(b*(x^2))+(c*x))+d),1.03964,86
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,NOx,0,-4%,0.9561782939,-1.28408399812298E-005,0.0030308139,-0.2162226466,5.7248888734,0,0,0,12,86,14,86,(((a*(x^3))+(b*(x^2))+(c*x))+d),1.37815,86
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,HC,0,-4%,0.990026614,0.5478420938,20.0788233216,-0.9238987426,0.1989839114,0.0733646064,0,0,12,86,10,86,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),0.55382,86
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,PM,0,-4%,0.9859111029,10.5874279539,1.0126426611,-1.2597193727,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),0.11405,86
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,FC,0,-4%,0.9711813221,-0.0005126058,0.1186161998,-8.3789320101,215.6233510168,0,0,0,12,86,14,86,(((a*(x^3))+(b*(x^2))+(c*x))+d),46.27459,86
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,CO,50,-4%,0.9857138695,0.4723198503,9.7196753168,-0.3993413246,-0.1017064167,0.0851793859,0,0,12,86,10,86,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),0.47907,86
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,NOx,50,-4%,0.9672713689,0.4805715177,4.8387129461,4.8672569497,1.6315792401,0.0212385342,0,0,12,86,10,86,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),0.55019,86
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,HC,50,-4%,0.9928923665,0.337786368,24.6659587607,-0.8242774934,0.4172508798,0.0490000363,0,0,12,86,10,86,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),0.36270,86
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,PM,50,-4%,0.9890512443,2.6426146582,-3.8277126179,-1.202099423,0,0,0,0,12,86,13,86,rxp((a+(b/x))+(c*ln(x))),0.06352,86
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,FC,50,-4%,0.9758746199,9.1265616221,-8.177626877,-1.4336669856,0,0,0,0,12,86,13,86,rxp((a+(b/x))+(c*ln(x))),14.08939,86
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,CO,100,-4%,0.9863399606,0.281683218,9.2742583698,0.2748650335,0.2380894196,0.0582097768,0,0,12,86,10,86,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),0.30991,86
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,NOx,100,-4%,0.966270837,6.6879100365,-14.2736743412,-1.7040713583,0,0,0,0,12,86,13,86,rxp((a+(b/x))+(c*ln(x))),0.34349,86
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,HC,100,-4%,0.9953692685,0.1345458711,22.4996441066,-0.1903465997,0.7237759848,0.0231311852,0,0,12,86,10,86,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),0.23535,86
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,PM,100,-4%,0.9924413279,4.0637012536,-10.326872793,-1.5643524899,0,0,0,0,12,86,13,86,rxp((a+(b/x))+(c*ln(x))),0.04858,86
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,FC,100,-4%,0.9790197444,10.7257401242,-15.4032760355,-1.8431688249,0,0,0,0,12,86,13,86,rxp((a+(b/x))+(c*ln(x))),10.34515,86
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,CO,0,-2%,0.9912091558,23.9394424907,1.0060616377,-0.8093784612,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),1.09418,86
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,NOx,0,-2%,0.9433708169,58.8295202939,1.022875312,-1.116233543,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),2.85099,86
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,HC,0,-2%,0.9948683625,2.5909223764,1.2543850486,-0.6886874405,0,0,0,0,12,86,13,86,rxp((a+(b/x))+(c*ln(x))),0.62993,86
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,PM,0,-2%,0.9960819201,5.0711166312,1.005546484,-0.8858799446,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),0.15774,86
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,FC,0,-2%,0.9775156382,1885.8542721224,1.0170531477,-1.0494069225,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),75.33310,86
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,CO,50,-2%,0.9913488988,1.0950983465,26.7924753786,-0.8177954623,0.3257683491,0.0598574041,0,0,12,86,10,86,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),1.11120,86
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,NOx,50,-2%,0.940103759,-1.53607973161509E-005,0.0034423054,-0.2349220728,7.095947126,0,0,0,12,86,14,86,(((a*(x^3))+(b*(x^2))+(c*x))+d),2.58161,86
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,HC,50,-2%,0.9947318818,-0.2102189509,0.1362689098,0.588424127,0,0,0,0,12,86,6,86,(1/(a+(b*(x^c)))),0.60115,86
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,PM,50,-2%,0.995767342,6.208543992,1.0074524657,-0.9736431372,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),0.15374,86
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,FC,50,-2%,0.9733753767,-0.0006202574,0.1319828339,-8.8896758899,254.5267134731,0,0,0,12,86,14,86,(((a*(x^3))+(b*(x^2))+(c*x))+d),71.64120,86
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,CO,100,-2%,0.9896333045,1.0783732845,17.4012118813,-0.8424232363,-0.0001701615,0.0837526772,0,0,12,86,10,86,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),1.08396,86
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,NOx,100,-2%,0.9424494657,-1.5713526919734E-005,0.003490309,-0.2435674081,7.3680343737,0,0,0,12,86,14,86,(((a*(x^3))+(b*(x^2))+(c*x))+d),2.24088,86
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,HC,100,-2%,0.9932329292,28.8931101968,1.0066534086,-1.0010668467,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),0.59144,86
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,PM,100,-2%,0.9942534935,7.1593899568,1.0084024834,-1.0308983293,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),0.14898,86
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,FC,100,-2%,0.9719680685,-0.0006118152,0.1322498392,-9.1105452813,260.2740133779,0,0,0,12,86,14,86,(((a*(x^3))+(b*(x^2))+(c*x))+d),65.73819,86
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,CO,0,2%,0.985251469,-0.000009818,0.0023991581,-0.1818844361,6.0688467501,0,0,0,12,86,14,86,(((a*(x^3))+(b*(x^2))+(c*x))+d),1.92616,86
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,NOx,0,2%,0.9640365326,29.1763584067,1.0136548485,-0.6091404648,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),6.21153,86
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,HC,0,2%,0.9910597863,14.9737906729,0.9928360761,-0.6068880452,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),0.54048,86
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,PM,0,2%,0.9937329543,6.5518330366,1.0118634528,-0.9398450034,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),0.27461,86
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,FC,0,2%,0.9797466796,-0.0005288247,0.1230698239,-8.5435512254,323.0564810097,0,0,0,12,86,14,86,(((a*(x^3))+(b*(x^2))+(c*x))+d),162.17339,86
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,CO,50,2%,0.9806417893,-9.91481131922025E-006,0.0025571288,-0.1891370763,6.2641743326,0,0,0,12,84,14,84,(((a*(x^3))+(b*(x^2))+(c*x))+d),2.54321,84
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,NOx,50,2%,0.9645428758,28.699149471,1.0120058757,-0.549908508,0,0,0,0,12,84,0,84,((a*(b^x))*(x^c)),6.84016,84
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,HC,50,2%,0.9912553229,16.4476802395,0.9951789112,-0.6646931044,0,0,0,0,12,84,0,84,((a*(b^x))*(x^c)),0.57643,84
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,PM,50,2%,0.9876290131,7.3643948471,1.0154350527,-0.988436227,0,0,0,0,12,84,0,84,((a*(b^x))*(x^c)),0.33411,84
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,FC,50,2%,0.9793003334,-0.0006577828,0.1437023816,-9.3970810498,349.9741081552,0,0,0,12,84,14,84,(((a*(x^3))+(b*(x^2))+(c*x))+d),184.71283,84
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,CO,100,2%,0.9629443541,2.65285602759589E-006,0.0012007704,-0.1442616722,6.0442392697,0,0,0,12,82,14,82,(((a*(x^3))+(b*(x^2))+(c*x))+d),3.75146,82
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,NOx,100,2%,0.9635874896,28.5616535775,1.0106920468,-0.5032149684,0,0,0,0,12,82,0,82,((a*(b^x))*(x^c)),7.43822,82
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,HC,100,2%,0.9914450663,16.1809590284,0.9941999072,-0.6620148658,0,0,0,0,12,82,0,82,((a*(b^x))*(x^c)),0.54310,82
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,PM,100,2%,0.9804410425,0.2573465356,0.0941824067,-0.0008752433,0,0,0,0,12,82,5,82,(1/(((c*(x^2))+(b*x))+a)),0.47729,82
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,FC,100,2%,0.9739682906,-0.0006059077,0.1403079883,-9.3452617826,367.9754352948,0,0,0,12,82,14,82,(((a*(x^3))+(b*(x^2))+(c*x))+d),211.01677,82
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,CO,0,4%,0.9579553621,6.48853444096713E-006,0.0008350213,-0.1379654266,6.0044277916,0,0,0,12,83,14,83,(((a*(x^3))+(b*(x^2))+(c*x))+d),4.01582,83
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,NOx,0,4%,0.972981421,26.4880644271,1.0109646276,-0.4838449978,0,0,0,0,12,83,0,83,((a*(b^x))*(x^c)),7.71967,83
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,HC,0,4%,0.9927303899,15.7328128014,0.9913954742,-0.6082226139,0,0,0,0,12,83,0,83,((a*(b^x))*(x^c)),0.52249,83
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,PM,0,4%,0.9779120827,0.1379821663,0.1058461961,-0.0010102248,0,0,0,0,12,83,5,83,(1/(((c*(x^2))+(b*x))+a)),0.50922,83
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,FC,0,4%,0.9764196591,-0.0005745684,0.1375499899,-9.2347982945,365.7097376604,0,0,0,12,83,14,83,(((a*(x^3))+(b*(x^2))+(c*x))+d),218.27264,83
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,CO,50,4%,0.9446518218,-6.80391717721739E-006,0.0026044742,-0.1956754711,6.7177360678,0,0,0,12,76,14,76,(((a*(x^3))+(b*(x^2))+(c*x))+d),3.90309,76
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,NOx,50,4%,0.9782806362,26.2157861154,1.0089388451,-0.4151226281,0,0,0,0,12,76,0,76,((a*(b^x))*(x^c)),8.54127,76
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,HC,50,4%,0.9938672062,16.2631169397,0.9907262092,-0.6282796196,0,0,0,0,12,76,0,76,((a*(b^x))*(x^c)),0.52724,76
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,PM,50,4%,0.979344544,0.3250014098,0.082979206,-0.0008208225,0,0,0,0,12,76,5,76,(1/(((c*(x^2))+(b*x))+a)),0.52900,76
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,FC,50,4%,0.9768712187,1245.8963428355,1.0139215235,-0.6278456539,0,0,0,0,12,76,0,76,((a*(b^x))*(x^c)),234.93693,76
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,CO,100,4%,0.9528513544,-1.12014326050746E-005,0.0028314032,-0.1925716461,7.022762193,0,0,0,12,68,14,68,(((a*(x^3))+(b*(x^2))+(c*x))+d),3.49821,68
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,NOx,100,4%,0.9846739401,25.3686058036,1.0066507942,-0.3458091391,0,0,0,0,12,68,0,68,((a*(b^x))*(x^c)),9.25464,68
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,HC,100,4%,0.9929424258,16.4120824314,0.9903893456,-0.6391919296,0,0,0,0,12,68,0,68,((a*(b^x))*(x^c)),0.57365,68
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,PM,100,4%,0.9838803079,6.7902552729,1.0175948826,-0.8935050558,0,0,0,0,12,68,0,68,((a*(b^x))*(x^c)),0.51242,68
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,FC,100,4%,0.9818640093,1025.9757814728,1.0101585468,-0.4980402456,0,0,0,0,12,68,0,68,((a*(b^x))*(x^c)),249.43812,68
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,CO,0,6%,0.9448481315,-0.000012877,0.00348418,-0.2308329548,7.1093635118,0,0,0,12,74,14,74,(((a*(x^3))+(b*(x^2))+(c*x))+d),3.88901,74
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,NOx,0,6%,0.9830767455,51.7087215595,-0.8284530396,1.9097437701,0.3106446009,0,0,0,12,74,1,74,((a*(x^b))+(c*(x^d))),8.73395,74
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,HC,0,6%,0.9944339511,17.508501519,0.9905977161,-0.6443585678,0,0,0,0,12,74,0,74,((a*(b^x))*(x^c)),0.54349,74
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,PM,0,6%,0.9819416776,0.3041797994,0.0836129715,-0.0008446894,0,0,0,0,12,74,5,74,(1/(((c*(x^2))+(b*x))+a)),0.53590,74
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,FC,0,6%,0.9814715204,1282.6898083648,1.0143388231,-0.6322769937,0,0,0,0,12,74,0,74,((a*(b^x))*(x^c)),241.98865,74
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,CO,50,6%,0.9798375236,7.3524303569,-0.2084315358,3033.5249283003,-3.2396586486,0,0,0,12,60,1,60,((a*(x^b))+(c*(x^d))),3.13717,60
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,NOx,50,6%,0.9942977339,141.7998071584,-1.6739767635,11.4077098264,-0.0430821808,0,0,0,12,60,1,60,((a*(x^b))+(c*(x^d))),9.71260,60
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,HC,50,6%,0.9920002567,-0.4307041596,27.2172860482,-0.1242911812,0.7125830487,0.0023163175,0,0,12,60,10,60,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),0.65509,60
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,PM,50,6%,0.9848671722,13.9978667624,-1.2634711104,0.2185560568,0.1677746576,0,0,0,12,60,1,60,((a*(x^b))+(c*(x^d))),0.51373,60
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,FC,50,6%,0.9879333463,5.3828192909,5.4197623157,0.0153545557,0,0,0,0,12,60,13,60,rxp((a+(b/x))+(c*ln(x))),253.66526,60
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,CO,100,6%,0.8264798081,4.8502277414,5.4074202372,13.4999096435,6.4343894233,-0.1053751593,0,0,12,51,10,51,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),4.85898,51
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,NOx,100,6%,0.9903937869,2.2364039479,3.8291564062,0.0382575513,0,0,0,0,12,51,13,51,rxp((a+(b/x))+(c*ln(x))),11.72716,51
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,HC,100,6%,0.9957278431,1452.1414107698,-3.0134658273,8.3273244719,-0.5280512348,0,0,0,12,51,1,51,((a*(x^b))+(c*(x^d))),1.05467,51
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,PM,100,6%,0.975220115,0.9502224167,-0.1110710558,40.13783871,-1.9378905038,0,0,0,12,51,1,51,((a*(x^b))+(c*(x^d))),0.63369,51
HDV,Rigid <=7.5 t,RT <=7.5t 80ties,Conventional,FC,100,6%,0.9646849196,5.261755944,5.4539170713,0.1065637193,0,0,0,0,12,51,13,51,rxp((a+(b/x))+(c*ln(x))),326.25701,51
HDV,Rigid <=7.5 t,RT <=7.5t Euro-I,HD Euro I - 91/542/EEC Stage I,CO,0,0%,0.9787085337,-3.22290156682115E-006,0.0007548459,-0.0573326684,1.8642120906,0,0,0,12,86,14,86,(((a*(x^3))+(b*(x^2))+(c*x))+d),0.46650,86
HDV,Rigid <=7.5 t,RT <=7.5t Euro-I,HD Euro I - 91/542/EEC Stage I,NOx,0,0%,0.9518117585,33.5800914812,1.0210645672,-0.9172402372,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),3.39045,86
HDV,Rigid <=7.5 t,RT <=7.5t Euro-I,HD Euro I - 91/542/EEC Stage I,HC,0,0%,0.9898066373,2.2631607673,0.9948522715,-0.5597110645,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),0.12000,86
HDV,Rigid <=7.5 t,RT <=7.5t Euro-I,HD Euro I - 91/542/EEC Stage I,PM,0,0%,0.9885775411,1.1890649102,0.244759375,-0.0012979724,0,0,0,0,12,86,5,86,(1/(((c*(x^2))+(b*x))+a)),0.07912,86
HDV,Rigid <=7.5 t,RT <=7.5t Euro-I,HD Euro I - 91/542/EEC Stage I,FC,0,0%,0.9710321957,1100.3256335677,1.0172648645,-0.8689074507,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),99.98825,86
HDV,Rigid <=7.5 t,RT <=7.5t Euro-I,HD Euro I - 91/542/EEC Stage I,CO,50,0%,0.9691747471,-0.000003803,0.0008652636,-0.0625716635,1.9614688031,0,0,0,12,86,14,86,(((a*(x^3))+(b*(x^2))+(c*x))+d),0.56089,86
HDV,Rigid <=7.5 t,RT <=7.5t Euro-I,HD Euro I - 91/542/EEC Stage I,NOx,50,0%,0.9406345419,31.406799412,1.0183831432,-0.8456483317,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),3.47922,86
HDV,Rigid <=7.5 t,RT <=7.5t Euro-I,HD Euro I - 91/542/EEC Stage I,HC,50,0%,0.9898973299,2.5380387492,0.9965914507,-0.6151043298,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),0.12220,86
HDV,Rigid <=7.5 t,RT <=7.5t Euro-I,HD Euro I - 91/542/EEC Stage I,PM,50,0%,0.9847737262,1.1199192136,0.2475895424,-0.0015247007,0,0,0,0,12,86,5,86,(1/(((c*(x^2))+(b*x))+a)),0.08980,86
HDV,Rigid <=7.5 t,RT <=7.5t Euro-I,HD Euro I - 91/542/EEC Stage I,FC,50,0%,0.968066994,-0.0004158634,0.0941345948,-6.3970771432,226.4485788981,0,0,0,12,86,14,86,(((a*(x^3))+(b*(x^2))+(c*x))+d),108.00702,86
HDV,Rigid <=7.5 t,RT <=7.5t Euro-I,HD Euro I - 91/542/EEC Stage I,CO,100,0%,0.9559263416,-3.69839191650775E-006,0.0008558391,-0.0620792161,2.0085112767,0,0,0,12,86,14,86,(((a*(x^3))+(b*(x^2))+(c*x))+d),0.64710,86
HDV,Rigid <=7.5 t,RT <=7.5t Euro-I,HD Euro I - 91/542/EEC Stage I,NOx,100,0%,0.9336816876,29.5323213133,1.0157311174,-0.777403397,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),3.54311,86
HDV,Rigid <=7.5 t,RT <=7.5t Euro-I,HD Euro I - 91/542/EEC Stage I,HC,100,0%,0.9902204194,2.8348181335,0.9989004278,-0.6738999245,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),0.12817,86
HDV,Rigid <=7.5 t,RT <=7.5t Euro-I,HD Euro I - 91/542/EEC Stage I,PM,100,0%,0.9841954462,-0.000000695,0.0001575296,-0.0115124675,0.3730118112,0,0,0,12,86,14,86,(((a*(x^3))+(b*(x^2))+(c*x))+d),0.10599,86
HDV,Rigid <=7.5 t,RT <=7.5t Euro-I,HD Euro I - 91/542/EEC Stage I,FC,100,0%,0.9642139166,-0.0004271096,0.0968998322,-6.6554516569,241.2931508129,0,0,0,12,86,14,86,(((a*(x^3))+(b*(x^2))+(c*x))+d),113.92987,86
HDV,Rigid <=7.5 t,RT <=7.5t Euro-I,HD Euro I - 91/542/EEC Stage I,CO,0,-6%,0.9891092909,0.063618175,-2.2387180366,0.1374579544,0.8078605971,0,0,0,12,86,8,86,(a-(b*rxp(((-1)*c)*(x^d)))),0.07836,86
HDV,Rigid <=7.5 t,RT <=7.5t Euro-I,HD Euro I - 91/542/EEC Stage I,NOx,0,-6%,0.9881128842,6.6206107299,-13.0291880641,-1.8952710929,0,0,0,0,12,86,13,86,rxp((a+(b/x))+(c*ln(x))),0.13903,86
HDV,Rigid <=7.5 t,RT <=7.5t Euro-I,HD Euro I - 91/542/EEC Stage I,HC,0,-6%,0.994390663,0.0123026049,-2.5432478644,0.619649604,0.4545471531,0,0,0,12,86,8,86,(a-(b*rxp(((-1)*c)*(x^d)))),0.03559,86
HDV,Rigid <=7.5 t,RT <=7.5t Euro-I,HD Euro I - 91/542/EEC Stage I,PM,0,-6%,0.9945710978,1.188826113,0.1190950806,0.6404937255,0,0,0,0,12,86,2,86,((a+(b*x))^((-1)/c)),0.02229,86
HDV,Rigid <=7.5 t,RT <=7.5t Euro-I,HD Euro I - 91/542/EEC Stage I,FC,0,-6%,0.9856007215,10.7427223836,-15.6198683924,-2.0294633347,0,0,0,0,12,86,13,86,rxp((a+(b/x))+(c*ln(x))),4.57754,86
HDV,Rigid <=7.5 t,RT <=7.5t Euro-I,HD Euro I - 91/542/EEC Stage I,CO,50,-6%,0.9872208197,6.4449420252,-18.1944202656,-2.0598419176,0,0,0,0,12,86,13,86,rxp((a+(b/x))+(c*ln(x))),0.05277,86
HDV,Rigid <=7.5 t,RT <=7.5t Euro-I,HD Euro I - 91/542/EEC Stage I,NOx,50,-6%,0.9868466854,7.3652014956,-16.3854399062,-2.1002671386,0,0,0,0,12,86,13,86,rxp((a+(b/x))+(c*ln(x))),0.11297,86
HDV,Rigid <=7.5 t,RT <=7.5t Euro-I,HD Euro I - 91/542/EEC Stage I,HC,50,-6%,0.9949114766,-0.00892662,-6.134756136,1.2754075199,0.3128969463,0,0,0,12,86,8,86,(a-(b*rxp(((-1)*c)*(x^d)))),0.02702,86
HDV,Rigid <=7.5 t,RT <=7.5t Euro-I,HD Euro I - 91/542/EEC Stage I,PM,50,-6%,0.9941868366,1.606023177,0.2010042512,0.0047116816,0,0,0,0,12,86,5,86,(1/(((c*(x^2))+(b*x))+a)),0.01861,86
HDV,Rigid <=7.5 t,RT <=7.5t Euro-I,HD Euro I - 91/542/EEC Stage I,FC,50,-6%,0.9844920216,11.5825636437,-19.2012741823,-2.26130646,0,0,0,0,12,86,13,86,rxp((a+(b/x))+(c*ln(x))),3.62063,86
HDV,Rigid <=7.5 t,RT <=7.5t Euro-I,HD Euro I - 91/542/EEC Stage I,CO,100,-6%,0.9855390144,7.1263358914,-21.295197928,-2.2296409836,0,0,0,0,12,86,13,86,rxp((a+(b/x))+(c*ln(x))),0.04722,86
HDV,Rigid <=7.5 t,RT <=7.5t Euro-I,HD Euro I - 91/542/EEC Stage I,NOx,100,-6%,0.9853535334,-0.114880747,3.9347900384,4.9571467059,1.9140788204,-0.0076916811,0,0,12,86,10,86,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),0.08891,86
HDV,Rigid <=7.5 t,RT <=7.5t Euro-I,HD Euro I - 91/542/EEC Stage I,HC,100,-6%,0.9952199421,2.7596186054,0.9835941114,-0.7341418098,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),0.02528,86
